file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt
KLF/FN.KLF..HHN__20251121T013334Z__20251121T013434Z.mseed,FN,KLF ,0,0,0,0,2025-11-21 01:33:39.600000,0.293,,,2025-11-21 01:33:34,2025-11-21 01:34:34
HEF/HE.HEF..HHN__20251121T013337Z__20251121T013437Z.mseed,HE,HEF ,0,0,0,0,2025-11-21 01:33:41.450000,0.349,,,2025-11-21 01:33:37,2025-11-21 01:34:37
TOF/HE.TOF..HHN__20251121T013410Z__20251121T013510Z.mseed,HE,TOF ,0,0,0,0,2025-11-21 01:34:14.630000,0.006,,,2025-11-21 01:34:10,2025-11-21 01:35:10
RNF/FN.RNF..HHZ__20251121T013421Z__20251121T013521Z.mseed,FN,RNF ,0,0,0,0,2025-11-21 01:34:25.950000,0.003,,,2025-11-21 01:34:21,2025-11-21 01:35:21
KLF/FN.KLF..HHE__20251121T064737Z__20251121T064837Z.mseed,FN,KLF ,0,0,0,0,2025-11-21 06:47:42.450000,0.93,2025-11-21 06:47:52.670000,0.414,2025-11-21 06:47:37,2025-11-21 06:48:37
TOF/HE.TOF..HHN__20251121T064744Z__20251121T064844Z.mseed,HE,TOF ,0,0,0,0,2025-11-21 06:47:49.590000,0.882,2025-11-21 06:48:05.180000,0.302,2025-11-21 06:47:44,2025-11-21 06:48:44
SGF/FN.SGF..HHN__20251121T064755Z__20251121T064855Z.mseed,FN,SGF ,0,0,0,0,2025-11-21 06:47:59.370000,0.034,,,2025-11-21 06:47:55,2025-11-21 06:48:55
RANF/FN.RANF..HHN__20251121T064758Z__20251121T064858Z.mseed,FN,RANF,0,0,0,0,2025-11-21 06:48:02.650000,0.735,2025-11-21 06:48:30.770000,0.159,2025-11-21 06:47:58,2025-11-21 06:48:58
RNF/FN.RNF..HHN__20251121T064810Z__20251121T064910Z.mseed,FN,RNF ,0,0,0,0,2025-11-21 06:48:14.120000,0.443,2025-11-21 06:48:16.210000,0.403,2025-11-21 06:48:10,2025-11-21 06:49:10
HEF/HE.HEF..HHE__20251121T064813Z__20251121T064913Z.mseed,HE,HEF ,0,0,0,0,2025-11-21 06:48:17.190000,0.309,2025-11-21 06:48:19,0.639,2025-11-21 06:48:13,2025-11-21 06:49:13
KIF/HE.KIF..HHZ__20251121T064829Z__20251121T064929Z.mseed,HE,KIF ,0,0,0,0,2025-11-21 06:48:33.660000,0.132,,,2025-11-21 06:48:29,2025-11-21 06:49:29
OBF3/HE.OBF3..HHN__20251121T064832Z__20251121T064932Z.mseed,HE,OBF3,0,0,0,0,2025-11-21 06:48:36.752000,0.667,2025-11-21 06:48:39.632000,0.039,2025-11-21 06:48:32,2025-11-21 06:49:32
OBF3/HE.OBF3..HHN__20251121T064832Z__20251121T064932Z.mseed,HE,OBF3,0,0,0,0,2025-11-21 06:50:14.392000,0.002,,,2025-11-21 06:48:32,2025-11-21 06:49:32
OUL/FN.OUL..HHE__20251121T064833Z__20251121T064933Z.mseed,FN,OUL ,0,0,0,0,2025-11-21 06:48:37.630000,0.541,,,2025-11-21 06:48:33,2025-11-21 06:49:33
KLF/FN.KLF..HHE__20251122T215419Z__20251122T215519Z.mseed,FN,KLF ,0,0,0,0,2025-11-22 21:54:24.250000,0.795,2025-11-22 21:54:29.170000,0.739,2025-11-22 21:54:19,2025-11-22 21:55:19
TOF/HE.TOF..HHZ__20251122T215427Z__20251122T215527Z.mseed,HE,TOF ,0,0,0,0,2025-11-22 21:54:31.700000,0.006,,,2025-11-22 21:54:27,2025-11-22 21:55:27
RNF/FN.RNF..HHE__20251122T215428Z__20251122T215528Z.mseed,FN,RNF ,0,0,0,0,2025-11-22 21:54:33.460000,0.896,2025-11-22 21:54:45.170000,0.587,2025-11-22 21:54:28,2025-11-22 21:55:28
RNF/FN.RNF..HHE__20251122T215428Z__20251122T215528Z.mseed,FN,RNF ,0,0,0,0,2025-11-22 21:55:39.460000,0.001,,,2025-11-22 21:54:28,2025-11-22 21:55:28
HEF/HE.HEF..HHN__20251122T215445Z__20251122T215545Z.mseed,HE,HEF ,0,0,0,0,2025-11-22 21:54:49.780000,0.02,2025-11-22 21:55:06.220000,0.059,2025-11-22 21:54:45,2025-11-22 21:55:45
HEF/HE.HEF..HHN__20251122T215445Z__20251122T215545Z.mseed,HE,HEF ,0,0,0,0,2025-11-22 21:55:55.810000,0.173,,,2025-11-22 21:54:45,2025-11-22 21:55:45
RANF/FN.RANF..HHZ__20251122T215456Z__20251122T215556Z.mseed,FN,RANF,0,0,0,0,2025-11-22 21:55:00.850000,0.43,,,2025-11-22 21:54:56,2025-11-22 21:55:56
OUL/FN.OUL..HHE__20251122T215512Z__20251122T215612Z.mseed,FN,OUL ,0,0,0,0,2025-11-22 21:55:16.470000,0.004,,,2025-11-22 21:55:12,2025-11-22 21:56:12
OUL/FN.OUL..HHE__20251122T215512Z__20251122T215612Z.mseed,FN,OUL ,0,0,0,0,2025-11-22 21:56:54.210000,0.001,,,2025-11-22 21:55:12,2025-11-22 21:56:12
OBF3/HE.OBF3..HHZ__20251122T215515Z__20251122T215615Z.mseed,HE,OBF3,0,0,0,0,2025-11-22 21:55:19.888000,0.001,,,2025-11-22 21:55:15,2025-11-22 21:56:15
OBF3/HE.OBF3..HHZ__20251122T215515Z__20251122T215615Z.mseed,HE,OBF3,0,0,0,0,2025-11-22 21:56:26.868000,0.018,,,2025-11-22 21:55:15,2025-11-22 21:56:15
OLKF/FN.OLKF..HHZ__20251122T215520Z__20251122T215620Z.mseed,FN,OLKF,0,0,0,0,2025-11-22 21:55:24.430000,0.004,,,2025-11-22 21:55:20,2025-11-22 21:56:20
OBF8/HE.OBF8..HHN__20251123T121818Z__20251123T121918Z.mseed,HE,OBF8,0,0,0,0,2025-11-23 12:18:23.920000,0.953,2025-11-23 12:18:40.780000,0.481,2025-11-23 12:18:18,2025-11-23 12:19:18
OBF0/HE.OBF0..HHN__20251123T121823Z__20251123T121923Z.mseed,HE,OBF0,0,0,0,0,2025-11-23 12:18:28.044000,0.944,2025-11-23 12:18:47.794000,0.334,2025-11-23 12:18:23,2025-11-23 12:19:23
OBF3/HE.OBF3..HHE__20251123T121825Z__20251123T121925Z.mseed,HE,OBF3,0,0,0,0,2025-11-23 12:18:30.120000,0.932,2025-11-23 12:18:51.610000,0.323,2025-11-23 12:18:25,2025-11-23 12:19:25
OUF/HE.OUF..HHZ__20251123T121826Z__20251123T121926Z.mseed,HE,OUF ,0,0,0,0,2025-11-23 12:18:31.950000,0.393,2025-11-23 12:18:54.420000,0.52,2025-11-23 12:18:26,2025-11-23 12:19:26
TOF/HE.TOF..HHN__20251123T121828Z__20251123T121928Z.mseed,HE,TOF ,0,0,0,0,2025-11-23 12:18:33.360000,0.909,2025-11-23 12:18:57.260000,0.495,2025-11-23 12:18:28,2025-11-23 12:19:28
OUL/FN.OUL..HHE__20251123T121831Z__20251123T121931Z.mseed,FN,OUL ,0,0,0,0,2025-11-23 12:18:36.860000,0.818,2025-11-23 12:19:06.110000,0.269,2025-11-23 12:18:31,2025-11-23 12:19:31
VAF/HE.VAF..HHZ__20251123T121831Z__20251123T121931Z.mseed,HE,VAF ,0,0,0,0,2025-11-23 12:18:36.850000,0.904,2025-11-23 12:19:04.750000,0.726,2025-11-23 12:18:31,2025-11-23 12:19:31
ALAJF/HE.ALAJF..HHZ__20251123T121834Z__20251123T121934Z.mseed,HE,ALAJF,0,0,0,0,2025-11-23 12:18:39.776000,0.801,2025-11-23 12:19:11.246000,0.766,2025-11-23 12:18:34,2025-11-23 12:19:34
KLF/FN.KLF..HHN__20251123T121838Z__20251123T121938Z.mseed,FN,KLF ,0,0,0,0,2025-11-23 12:18:43.800000,0.794,2025-11-23 12:19:20.480000,0.418,2025-11-23 12:18:38,2025-11-23 12:19:38
RANF/FN.RANF..HHN__20251123T121839Z__20251123T121939Z.mseed,FN,RANF,0,0,0,0,2025-11-23 12:18:43.500000,0.486,2025-11-23 12:19:23.510000,0.78,2025-11-23 12:18:39,2025-11-23 12:19:39
KEV/HE.KEV..HHE__20251125T064750Z__20251125T064850Z.mseed,HE,KEV ,0,0,0,0,2025-11-25 06:47:55.270000,0.918,2025-11-25 06:48:04.120000,0.805,2025-11-25 06:47:50,2025-11-25 06:48:50
KMNF/FN.KMNF..HHN__20251125T064753Z__20251125T064853Z.mseed,FN,KMNF,0,0,0,0,2025-11-25 06:47:58.100000,0.957,2025-11-25 06:48:09.090000,0.754,2025-11-25 06:47:53,2025-11-25 06:48:53
HEF/HE.HEF..HHE__20251125T064801Z__20251125T064901Z.mseed,HE,HEF ,0,0,0,0,2025-11-25 06:48:06.110000,0.867,2025-11-25 06:48:23.180000,0.687,2025-11-25 06:48:01,2025-11-25 06:49:01
KIF/HE.KIF..HHE__20251125T064805Z__20251125T064905Z.mseed,HE,KIF ,0,0,0,0,2025-11-25 06:48:10.250000,0.772,2025-11-25 06:48:30.640000,0.49,2025-11-25 06:48:05,2025-11-25 06:49:05
RAJF/FN.RAJF..HHN__20251125T064806Z__20251125T064906Z.mseed,FN,RAJF,0,0,0,0,2025-11-25 06:48:11,0.832,2025-11-25 06:48:31.790000,0.235,2025-11-25 06:48:06,2025-11-25 06:49:06
OLKF/FN.OLKF..HHN__20251129T233517Z__20251129T233617Z.mseed,FN,OLKF,0,0,0,0,2025-11-29 23:35:22.750000,0.898,2025-11-29 23:35:36.870000,0.702,2025-11-29 23:35:17,2025-11-29 23:36:17
VRF/HE.VRF..HHZ__20251129T233518Z__20251129T233618Z.mseed,HE,VRF ,0,0,0,0,2025-11-29 23:35:23.580000,0.835,2025-11-29 23:35:38.180000,0.334,2025-11-29 23:35:18,2025-11-29 23:36:18
KU6/HE.KU6..HHE__20251129T233518Z__20251129T233618Z.mseed,HE,KU6 ,0,0,0,0,2025-11-29 23:35:23.840000,0.87,2025-11-29 23:35:39.100000,0.476,2025-11-29 23:35:18,2025-11-29 23:36:18
MSF/FN.MSF..HHN__20251129T233524Z__20251129T233624Z.mseed,FN,MSF ,0,0,0,0,2025-11-29 23:35:29.290000,0.839,2025-11-29 23:35:48.480000,0.243,2025-11-29 23:35:24,2025-11-29 23:36:24
RAJF/FN.RAJF..HHN__20251129T233557Z__20251129T233657Z.mseed,FN,RAJF,0,0,0,0,2025-11-29 23:36:02.120000,0.037,,,2025-11-29 23:35:57,2025-11-29 23:36:57
SGF/FN.SGF..HHZ__20251129T233558Z__20251129T233658Z.mseed,FN,SGF ,0,0,0,0,2025-11-29 23:36:02.030000,0.54,,,2025-11-29 23:35:58,2025-11-29 23:36:58
RANF/FN.RANF..HHZ__20251129T233602Z__20251129T233702Z.mseed,FN,RANF,0,0,0,0,2025-11-29 23:36:06.210000,0.274,,,2025-11-29 23:36:02,2025-11-29 23:37:02
RNF/FN.RNF..HHN__20251129T233604Z__20251129T233704Z.mseed,FN,RNF ,0,0,0,0,2025-11-29 23:36:10.980000,0.247,2025-11-29 23:36:10.980000,0.615,2025-11-29 23:36:04,2025-11-29 23:37:04
KMNF/FN.KMNF..HHN__20251129T233616Z__20251129T233716Z.mseed,FN,KMNF,0,0,0,0,2025-11-29 23:36:20.930000,0.033,,,2025-11-29 23:36:16,2025-11-29 23:37:16
KMNF/FN.KMNF..HHN__20251129T233616Z__20251129T233716Z.mseed,FN,KMNF,0,0,0,0,2025-11-29 23:37:29.030000,0.003,,,2025-11-29 23:36:16,2025-11-29 23:37:16
KLF/FN.KLF..HHE__20251202T004309Z__20251202T004409Z.mseed,FN,KLF ,0,0,0,0,2025-12-02 00:43:14.550000,0.854,2025-12-02 00:43:25.100000,0.425,2025-12-02 00:43:09,2025-12-02 00:44:09
HEF/HE.HEF..HHN__20251202T004310Z__20251202T004410Z.mseed,HE,HEF ,0,0,0,0,2025-12-02 00:43:14.400000,0.86,2025-12-02 00:43:25.810000,0.553,2025-12-02 00:43:10,2025-12-02 00:44:10
SGF/FN.SGF..HHE__20251202T004324Z__20251202T004424Z.mseed,FN,SGF ,0,0,0,0,2025-12-02 00:43:29.180000,0.635,2025-12-02 00:43:49.530000,0.44,2025-12-02 00:43:24,2025-12-02 00:44:24
RNF/FN.RNF..HHN__20251202T004328Z__20251202T004428Z.mseed,FN,RNF ,0,0,0,0,2025-12-02 00:43:32.010000,0.762,2025-12-02 00:43:55.980000,0.29,2025-12-02 00:43:28,2025-12-02 00:44:28
TOF/HE.TOF..HHE__20251202T004329Z__20251202T004429Z.mseed,HE,TOF ,0,0,0,0,2025-12-02 00:43:33.620000,0.52,2025-12-02 00:43:57.540000,0.039,2025-12-02 00:43:29,2025-12-02 00:44:29
KIF/HE.KIF..HHZ__20251202T004339Z__20251202T004439Z.mseed,HE,KIF ,0,0,0,0,2025-12-02 00:43:44.850000,0.349,2025-12-02 00:44:19.440000,0.233,2025-12-02 00:43:39,2025-12-02 00:44:39
KMNF/FN.KMNF..HHE__20251202T004401Z__20251202T004501Z.mseed,FN,KMNF,0,0,0,0,2025-12-02 00:44:05.050000,0.621,2025-12-02 00:44:24.520000,0.766,2025-12-02 00:44:01,2025-12-02 00:45:01
KU6/HE.KU6..HHE__20251202T122132Z__20251202T122232Z.mseed,HE,KU6 ,0,0,0,0,2025-12-02 12:21:37.480000,0.798,2025-12-02 12:21:46.520000,0.776,2025-12-02 12:21:32,2025-12-02 12:22:32
OLKF/FN.OLKF..HHZ__20251202T122135Z__20251202T122235Z.mseed,FN,OLKF,0,0,0,0,2025-12-02 12:21:40.300000,0.842,2025-12-02 12:21:51.340000,0.465,2025-12-02 12:21:35,2025-12-02 12:22:35
MSF/FN.MSF..HHZ__20251202T122139Z__20251202T122239Z.mseed,FN,MSF ,0,0,0,0,2025-12-02 12:21:44.010000,0.602,2025-12-02 12:21:57.440000,0.668,2025-12-02 12:21:39,2025-12-02 12:22:39
VRF/HE.VRF..HHN__20251202T122210Z__20251202T122310Z.mseed,HE,VRF ,0,0,0,0,2025-12-02 12:22:14.240000,0.356,,,2025-12-02 12:22:10,2025-12-02 12:23:10
RANF/FN.RANF..HHN__20251202T122216Z__20251202T122316Z.mseed,FN,RANF,0,0,0,0,2025-12-02 12:22:20.960000,0.217,,,2025-12-02 12:22:16,2025-12-02 12:23:16
RNF/FN.RNF..HHE__20251202T122223Z__20251202T122323Z.mseed,FN,RNF ,0,0,0,0,2025-12-02 12:22:27.810000,0.533,,,2025-12-02 12:22:23,2025-12-02 12:23:23
SGF/FN.SGF..HHN__20251202T122225Z__20251202T122325Z.mseed,FN,SGF ,0,0,0,0,2025-12-02 12:22:29.590000,0.707,,,2025-12-02 12:22:25,2025-12-02 12:23:25
KPF/HE.KPF..HHE__20251203T192739Z__20251203T192839Z.mseed,HE,KPF ,0,0,0,0,2025-12-03 19:27:44.312000,0.957,2025-12-03 19:27:47.732000,0.893,2025-12-03 19:27:39,2025-12-03 19:28:39
RAF/HE.RAF..HHZ__20251203T192752Z__20251203T192852Z.mseed,HE,RAF ,0,0,0,0,2025-12-03 19:27:57.890000,0.937,2025-12-03 19:28:10.960000,0.791,2025-12-03 19:27:52,2025-12-03 19:28:52
VAF/HE.VAF..HHN__20251203T192755Z__20251203T192855Z.mseed,HE,VAF ,0,0,0,0,2025-12-03 19:28:00.290000,0.928,2025-12-03 19:28:15.360000,0.529,2025-12-03 19:27:55,2025-12-03 19:28:55
KEF/HE.KEF..HHE__20251203T192801Z__20251203T192901Z.mseed,HE,KEF ,0,0,0,0,2025-12-03 19:28:06.480000,0.916,2025-12-03 19:28:26.400000,0.761,2025-12-03 19:28:01,2025-12-03 19:29:01
ALAJF/HE.ALAJF..HHZ__20251203T192802Z__20251203T192902Z.mseed,HE,ALAJF,0,0,0,0,2025-12-03 19:28:07.416000,0.888,2025-12-03 19:28:28.206000,0.518,2025-12-03 19:28:02,2025-12-03 19:29:02
NUR/HE.NUR..HHE__20251203T192811Z__20251203T192911Z.mseed,HE,NUR ,0,0,0,0,2025-12-03 19:28:16.320000,0.868,2025-12-03 19:28:43.270000,0.34,2025-12-03 19:28:11,2025-12-03 19:29:11
AAL/UP.AAL..HHZ__20251203T192811Z__20251203T192911Z.mseed,UP,AAL ,0,0,0,0,2025-12-03 19:28:15.090000,0.923,2025-12-03 19:28:41.390000,0.415,2025-12-03 19:28:11,2025-12-03 19:29:11
KAF/HE.KAF..HHN__20251203T192812Z__20251203T192912Z.mseed,HE,KAF ,0,0,0,0,2025-12-03 19:28:17.360000,0.827,2025-12-03 19:28:46.080000,0.523,2025-12-03 19:28:12,2025-12-03 19:29:12
FIA0/HE.FIA0..HHE__20251203T192812Z__20251203T192912Z.mseed,HE,FIA0,0,0,0,0,2025-12-03 19:28:17.370000,0.739,2025-12-03 19:28:46.030000,0.562,2025-12-03 19:28:12,2025-12-03 19:29:12
SUF/HE.SUF..HHZ__20251203T192812Z__20251203T192912Z.mseed,HE,SUF ,0,0,0,0,2025-12-03 19:28:17.400000,0.813,2025-12-03 19:28:46.210000,0.52,2025-12-03 19:28:12,2025-12-03 19:29:12
OBF0/HE.OBF0..HHZ__20251203T192820Z__20251203T192920Z.mseed,HE,OBF0,0,0,0,0,2025-12-03 19:28:25.078000,0.694,2025-12-03 19:28:59.278000,0.402,2025-12-03 19:28:20,2025-12-03 19:29:20
TVF/HE.TVF..HHE__20251203T192845Z__20251203T192945Z.mseed,HE,TVF ,0,0,0,0,2025-12-03 19:28:49.302000,0.495,2025-12-03 19:28:50.582000,0.343,2025-12-03 19:28:45,2025-12-03 19:29:45
SGF/FN.SGF..HHE__20251204T210344Z__20251204T210444Z.mseed,FN,SGF ,0,0,0,0,2025-12-04 21:03:49.740000,0.662,2025-12-04 21:03:59.020000,0.619,2025-12-04 21:03:44,2025-12-04 21:04:44
RAJF/FN.RAJF..HHN__20251204T210347Z__20251204T210447Z.mseed,FN,RAJF,0,0,0,0,2025-12-04 21:03:52.950000,0.008,,,2025-12-04 21:03:47,2025-12-04 21:04:47
HEF/HE.HEF..HHE__20251204T210348Z__20251204T210448Z.mseed,HE,HEF ,0,0,0,0,2025-12-04 21:03:52.560000,0.858,2025-12-04 21:04:04.110000,0.363,2025-12-04 21:03:48,2025-12-04 21:04:48
KMNF/FN.KMNF..HHN__20251204T210350Z__20251204T210450Z.mseed,FN,KMNF,0,0,0,0,2025-12-04 21:03:55.200000,0.777,2025-12-04 21:04:07.970000,0.368,2025-12-04 21:03:50,2025-12-04 21:04:50
KLF/FN.KLF..HHE__20251204T210353Z__20251204T210453Z.mseed,FN,KLF ,0,0,0,0,2025-12-04 21:03:57.600000,0.895,2025-12-04 21:04:14.350000,0.049,2025-12-04 21:03:53,2025-12-04 21:04:53
VRF/HE.VRF..HHZ__20251204T210355Z__20251204T210455Z.mseed,HE,VRF ,0,0,0,0,2025-12-04 21:03:59.490000,0.734,,,2025-12-04 21:03:55,2025-12-04 21:04:55
RNF/FN.RNF..HHN__20251204T210358Z__20251204T210458Z.mseed,FN,RNF ,0,0,0,0,2025-12-04 21:04:02.590000,0.802,2025-12-04 21:04:23.560000,0.062,2025-12-04 21:03:58,2025-12-04 21:04:58
KEV/HE.KEV..HHN__20251204T210400Z__20251204T210500Z.mseed,HE,KEV ,0,0,0,0,2025-12-04 21:04:05.770000,0.882,2025-12-04 21:04:26.130000,0.213,2025-12-04 21:04:00,2025-12-04 21:05:00
KEV/HE.KEV..HHN__20251204T210400Z__20251204T210500Z.mseed,HE,KEV ,0,0,0,0,2025-12-04 21:05:10.850000,0.007,,,2025-12-04 21:04:00,2025-12-04 21:05:00
RANF/FN.RANF..HHN__20251204T210435Z__20251204T210535Z.mseed,FN,RANF,0,0,0,0,2025-12-04 21:04:39.720000,0.31,2025-12-04 21:04:42.520000,0.115,2025-12-04 21:04:35,2025-12-04 21:05:35
TOF/HE.TOF..HHN__20251204T210437Z__20251204T210537Z.mseed,HE,TOF ,0,0,0,0,2025-12-04 21:04:41.640000,0.047,,,2025-12-04 21:04:37,2025-12-04 21:05:37
KIF/HE.KIF..HHZ__20251208T051526Z__20251208T051626Z.mseed,HE,KIF ,0,0,0,0,2025-12-08 05:15:31.920000,0.913,2025-12-08 05:15:41.270000,0.742,2025-12-08 05:15:26,2025-12-08 05:16:26
HEF/HE.HEF..HHE__20251208T051535Z__20251208T051635Z.mseed,HE,HEF ,0,0,0,0,2025-12-08 05:15:40.750000,0.847,2025-12-08 05:15:56.110000,0.555,2025-12-08 05:15:35,2025-12-08 05:16:35
KMNF/FN.KMNF..HHZ__20251208T051557Z__20251208T051657Z.mseed,FN,KMNF,0,0,0,0,2025-12-08 05:16:02.550000,0.699,,,2025-12-08 05:15:57,2025-12-08 05:16:57
KLF/FN.KLF..HHZ__20251208T051607Z__20251208T051707Z.mseed,FN,KLF ,0,0,0,0,2025-12-08 05:16:11.510000,0.338,,,2025-12-08 05:16:07,2025-12-08 05:17:07
SGF/FN.SGF..HHZ__20251208T051624Z__20251208T051724Z.mseed,FN,SGF ,0,0,0,0,2025-12-08 05:16:28.660000,0.071,,,2025-12-08 05:16:24,2025-12-08 05:17:24
KEV/HE.KEV..HHE__20251208T051635Z__20251208T051735Z.mseed,HE,KEV ,0,0,0,0,2025-12-08 05:16:39.460000,0.045,,,2025-12-08 05:16:35,2025-12-08 05:17:35
KEV/HE.KEV..HHE__20251208T051635Z__20251208T051735Z.mseed,HE,KEV ,0,0,0,0,2025-12-08 05:17:46.440000,0.042,,,2025-12-08 05:16:35,2025-12-08 05:17:35
TOF/HE.TOF..HHE__20251208T051636Z__20251208T051736Z.mseed,HE,TOF ,0,0,0,0,2025-12-08 05:16:40.540000,0.304,,,2025-12-08 05:16:36,2025-12-08 05:17:36
TOF/HE.TOF..HHE__20251208T051636Z__20251208T051736Z.mseed,HE,TOF ,0,0,0,0,2025-12-08 05:17:46.550000,0.003,,,2025-12-08 05:16:36,2025-12-08 05:17:36
SGF/FN.SGF..HHN__20251209T140750Z__20251209T140850Z.mseed,FN,SGF ,0,0,0,0,2025-12-09 14:07:55.350000,0.883,2025-12-09 14:08:01.020000,0.736,2025-12-09 14:07:50,2025-12-09 14:08:50
RAJF/FN.RAJF..HHE__20251209T140757Z__20251209T140857Z.mseed,FN,RAJF,0,0,0,0,2025-12-09 14:08:01.050000,0.246,,,2025-12-09 14:07:57,2025-12-09 14:08:57
VRF/HE.VRF..HHZ__20251209T140758Z__20251209T140858Z.mseed,HE,VRF ,0,0,0,0,2025-12-09 14:08:03.980000,0.838,2025-12-09 14:08:15.640000,0.593,2025-12-09 14:07:58,2025-12-09 14:08:58
RNF/FN.RNF..HHN__20251209T140805Z__20251209T140905Z.mseed,FN,RNF ,0,0,0,0,2025-12-09 14:08:10.290000,0.911,2025-12-09 14:08:26.280000,0.382,2025-12-09 14:08:05,2025-12-09 14:09:05
KLF/FN.KLF..HHN__20251209T140807Z__20251209T140907Z.mseed,FN,KLF ,0,0,0,0,2025-12-09 14:08:12.060000,0.769,2025-12-09 14:08:29.270000,0.334,2025-12-09 14:08:07,2025-12-09 14:09:07
HEF/HE.HEF..HHN__20251209T140808Z__20251209T140908Z.mseed,HE,HEF ,0,0,0,0,2025-12-09 14:08:13.880000,0.781,2025-12-09 14:08:32.430000,0.287,2025-12-09 14:08:08,2025-12-09 14:09:08
OLKF/FN.OLKF..HHZ__20251209T140834Z__20251209T140934Z.mseed,FN,OLKF,0,0,0,0,2025-12-09 14:08:38.660000,0.245,,,2025-12-09 14:08:34,2025-12-09 14:09:34
RANF/FN.RANF..HHE__20251209T140836Z__20251209T140936Z.mseed,FN,RANF,0,0,0,0,2025-12-09 14:08:40.670000,0.417,2025-12-09 14:08:43.370000,0.681,2025-12-09 14:08:36,2025-12-09 14:09:36
KEV/HE.KEV..HHZ__20251209T140840Z__20251209T140940Z.mseed,HE,KEV ,0,0,0,0,2025-12-09 14:08:44.980000,0.286,2025-12-09 14:08:47.860000,0.383,2025-12-09 14:08:40,2025-12-09 14:09:40
KEV/HE.KEV..HHZ__20251209T140840Z__20251209T140940Z.mseed,HE,KEV ,0,0,0,0,2025-12-09 14:09:51.020000,0.06,,,2025-12-09 14:08:40,2025-12-09 14:09:40
MSF/FN.MSF..HHE__20251209T140842Z__20251209T140942Z.mseed,FN,MSF ,0,0,0,0,2025-12-09 14:08:46.550000,0.031,,,2025-12-09 14:08:42,2025-12-09 14:09:42
TOF/HE.TOF..HHZ__20251209T140843Z__20251209T140943Z.mseed,HE,TOF ,0,0,0,0,2025-12-09 14:08:48.020000,0.107,,,2025-12-09 14:08:43,2025-12-09 14:09:43
KU6/HE.KU6..HHE__20251209T140844Z__20251209T140944Z.mseed,HE,KU6 ,0,0,0,0,2025-12-09 14:08:48.170000,0.676,2025-12-09 14:08:51.840000,0.106,2025-12-09 14:08:44,2025-12-09 14:09:44
KU6/HE.KU6..HHE__20251209T140844Z__20251209T140944Z.mseed,HE,KU6 ,0,0,0,0,2025-12-09 14:09:56.250000,0.013,,,2025-12-09 14:08:44,2025-12-09 14:09:44
VAF/HE.VAF..HHZ__20251211T054353Z__20251211T054453Z.mseed,HE,VAF ,0,0,0,0,2025-12-11 05:43:57.950000,0.009,,,2025-12-11 05:43:53,2025-12-11 05:44:53
VAF/HE.VAF..HHZ__20251211T054353Z__20251211T054453Z.mseed,HE,VAF ,0,0,0,0,2025-12-11 05:45:04.830000,0.019,,,2025-12-11 05:43:53,2025-12-11 05:44:53
OBF0/HE.OBF0..HHZ__20251211T054415Z__20251211T054515Z.mseed,HE,OBF0,0,0,0,0,2025-12-11 05:44:19.844000,0.009,,,2025-12-11 05:44:15,2025-12-11 05:45:15
OBF0/HE.OBF0..HHZ__20251211T054415Z__20251211T054515Z.mseed,HE,OBF0,0,0,0,0,2025-12-11 05:45:24.824000,0.017,,,2025-12-11 05:44:15,2025-12-11 05:45:15
OUF/HE.OUF..HHE__20251211T054421Z__20251211T054521Z.mseed,HE,OUF ,0,0,0,0,2025-12-11 05:44:25.570000,0.051,,,2025-12-11 05:44:21,2025-12-11 05:45:21
OUF/HE.OUF..HHE__20251211T054421Z__20251211T054521Z.mseed,HE,OUF ,0,0,0,0,2025-12-11 05:45:30.550000,0.005,,,2025-12-11 05:44:21,2025-12-11 05:45:21
OBF3/HE.OBF3..HHE__20251211T054422Z__20251211T054522Z.mseed,HE,OBF3,0,0,0,0,2025-12-11 05:44:26.896000,0.016,,,2025-12-11 05:44:22,2025-12-11 05:45:22
OBF3/HE.OBF3..HHE__20251211T054422Z__20251211T054522Z.mseed,HE,OBF3,0,0,0,0,2025-12-11 05:45:30.856000,0.01,,,2025-12-11 05:44:22,2025-12-11 05:45:22
ALAJF/HE.ALAJF..HHE__20251211T054425Z__20251211T054525Z.mseed,HE,ALAJF,0,0,0,0,2025-12-11 05:44:29.116000,0.002,,,2025-12-11 05:44:25,2025-12-11 05:45:25
ALAJF/HE.ALAJF..HHE__20251211T054425Z__20251211T054525Z.mseed,HE,ALAJF,0,0,0,0,2025-12-11 05:45:37.216000,0.004,,,2025-12-11 05:44:25,2025-12-11 05:45:25
OBF0/HE.OBF0..HHE__20251211T111850Z__20251211T111950Z.mseed,HE,OBF0,0,0,0,0,2025-12-11 11:18:54.924000,0.047,2025-12-11 11:19:16.544000,0.612,2025-12-11 11:18:50,2025-12-11 11:19:50
OBF0/HE.OBF0..HHE__20251211T111850Z__20251211T111950Z.mseed,HE,OBF0,0,0,0,0,2025-12-11 11:19:59.904000,0.002,,,2025-12-11 11:18:50,2025-12-11 11:19:50
VAF/HE.VAF..HHN__20251211T111850Z__20251211T111950Z.mseed,HE,VAF ,0,0,0,0,2025-12-11 11:18:54.840000,0.565,2025-12-11 11:19:15.630000,0.435,2025-12-11 11:18:50,2025-12-11 11:19:50
