file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt,source_file
RAF/HE.RAF..HHE__20250116T113743Z__20250116T113843Z.mseed,HE,RAF,0,0,0,0,2025-01-16 11:37:48.560000,0.811,2025-01-16 11:38:11.110000,0.517,2025-01-16 11:37:43.000000,2025-01-16 11:38:43.000000,eqcct_explosions_th0_1/20250116T113743Z_20250116T113843Z/RAF_outputs/X_prediction_results.csv
KORF/HE.KORF..CHZ__20250116T113744Z__20250116T113844Z.mseed,HE,KORF,0,0,0,0,2025-01-16 11:37:49.080000,0.864,2025-01-16 11:38:11.540000,0.562,2025-01-16 11:37:44.000000,2025-01-16 11:38:44.000000,eqcct_explosions_th0_1/20250116T113744Z_20250116T113844Z/KORF_outputs/X_prediction_results.csv
KEF/HE.KEF..HHZ__20250116T113746Z__20250116T113846Z.mseed,HE,KEF,0,0,0,0,2025-01-16 11:37:51.130000,0.666,2025-01-16 11:38:14.960000,0.266,2025-01-16 11:37:46.000000,2025-01-16 11:38:46.000000,eqcct_explosions_th0_1/20250116T113746Z_20250116T113846Z/KEF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHN__20250116T113747Z__20250116T113847Z.mseed,HE,KAF,0,0,0,0,2025-01-16 11:37:52.080000,0.623,2025-01-16 11:38:16.450000,0.365,2025-01-16 11:37:47.000000,2025-01-16 11:38:47.000000,eqcct_explosions_th0_1/20250116T113747Z_20250116T113847Z/KAF_outputs/X_prediction_results.csv
KPF/HE.KPF..HHZ__20250116T113749Z__20250116T113849Z.mseed,HE,KPF,0,0,0,0,2025-01-16 11:37:54.180000,0.806,2025-01-16 11:38:20.330000,0.741,2025-01-16 11:37:49.000000,2025-01-16 11:38:49.000000,eqcct_explosions_th0_1/20250116T113749Z_20250116T113849Z/KPF_outputs/X_prediction_results.csv
RUF/HE.RUF..HHZ__20250116T113751Z__20250116T113851Z.mseed,HE,RUF,0,0,0,0,2025-01-16 11:37:55.680000,0.385,,,2025-01-16 11:37:51.000000,2025-01-16 11:38:51.000000,eqcct_explosions_th0_1/20250116T113751Z_20250116T113851Z/RUF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHZ__20250116T113755Z__20250116T113855Z.mseed,HE,SUF,0,0,0,0,2025-01-16 11:38:00.700000,0.909,2025-01-16 11:38:33.000000,0.483,2025-01-16 11:37:55.000000,2025-01-16 11:38:55.000000,eqcct_explosions_th0_1/20250116T113755Z_20250116T113855Z/SUF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHE__20250116T113803Z__20250116T113903Z.mseed,HE,VAF,0,0,0,0,2025-01-16 11:38:07.080000,0.725,2025-01-16 11:38:43.880000,0.264,2025-01-16 11:38:03.000000,2025-01-16 11:39:03.000000,eqcct_explosions_th0_1/20250116T113803Z_20250116T113903Z/VAF_outputs/X_prediction_results.csv
JOF/HE.JOF..HHE__20250116T113815Z__20250116T113915Z.mseed,HE,JOF,0,0,0,0,2025-01-16 11:38:19.740000,0.564,,,2025-01-16 11:38:15.000000,2025-01-16 11:39:15.000000,eqcct_explosions_th0_1/20250116T113815Z_20250116T113915Z/JOF_outputs/X_prediction_results.csv
AAL/UP.AAL..HHN__20250116T113828Z__20250116T113928Z.mseed,UP,AAL,0,0,0,0,2025-01-16 11:38:33.330000,0.115,,,2025-01-16 11:38:28.000000,2025-01-16 11:39:28.000000,eqcct_explosions_th0_1/20250116T113828Z_20250116T113928Z/AAL_outputs/X_prediction_results.csv
NIF/HE.NIF..HHE__20250116T114143Z__20250116T114243Z.mseed,HE,NIF,0,0,0,0,2025-01-16 11:41:48.080000,0.898,,,2025-01-16 11:41:43.000000,2025-01-16 11:42:43.000000,eqcct_explosions_th0_1/20250116T114143Z_20250116T114243Z/NIF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHZ__20250116T114154Z__20250116T114254Z.mseed,HE,SUF,0,0,0,0,2025-01-16 11:41:59.180000,0.94,2025-01-16 11:42:12.180000,0.397,2025-01-16 11:41:54.000000,2025-01-16 11:42:54.000000,eqcct_explosions_th0_1/20250116T114154Z_20250116T114254Z/SUF_outputs/X_prediction_results.csv
KJNF/HE.KJNF..CHN__20250116T114159Z__20250116T114259Z.mseed,HE,KJNF,0,0,0,0,2025-01-16 11:42:04.580000,0.806,,,2025-01-16 11:41:59.000000,2025-01-16 11:42:59.000000,eqcct_explosions_th0_1/20250116T114159Z_20250116T114259Z/KJNF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHE__20250116T114201Z__20250116T114301Z.mseed,HE,KAF,0,0,0,0,2025-01-16 11:42:06.180000,0.866,,,2025-01-16 11:42:01.000000,2025-01-16 11:43:01.000000,eqcct_explosions_th0_1/20250116T114201Z_20250116T114301Z/KAF_outputs/X_prediction_results.csv
RMF/HE.RMF..HHN__20250116T114205Z__20250116T114305Z.mseed,HE,RMF,0,0,0,0,2025-01-16 11:42:10.180000,0.864,2025-01-16 11:42:30.950000,0.363,2025-01-16 11:42:05.000000,2025-01-16 11:43:05.000000,eqcct_explosions_th0_1/20250116T114205Z_20250116T114305Z/RMF_outputs/X_prediction_results.csv
JOF/HE.JOF..HHZ__20250116T114208Z__20250116T114308Z.mseed,HE,JOF,0,0,0,0,2025-01-16 11:42:13.320000,0.924,,,2025-01-16 11:42:08.000000,2025-01-16 11:43:08.000000,eqcct_explosions_th0_1/20250116T114208Z_20250116T114308Z/JOF_outputs/X_prediction_results.csv
KEF/HE.KEF..HHE__20250116T114209Z__20250116T114309Z.mseed,HE,KEF,0,0,0,0,2025-01-16 11:42:14.100000,0.866,,,2025-01-16 11:42:09.000000,2025-01-16 11:43:09.000000,eqcct_explosions_th0_1/20250116T114209Z_20250116T114309Z/KEF_outputs/X_prediction_results.csv
RUF/HE.RUF..HHZ__20250116T114211Z__20250116T114311Z.mseed,HE,RUF,0,0,0,0,2025-01-16 11:42:16.380000,0.601,2025-01-16 11:42:41.660000,0.412,2025-01-16 11:42:11.000000,2025-01-16 11:43:11.000000,eqcct_explosions_th0_1/20250116T114211Z_20250116T114311Z/RUF_outputs/X_prediction_results.csv
OUF/HE.OUF..HHN__20250116T114211Z__20250116T114311Z.mseed,HE,OUF,0,0,0,0,2025-01-16 11:42:16.680000,0.633,,,2025-01-16 11:42:11.000000,2025-01-16 11:43:11.000000,eqcct_explosions_th0_1/20250116T114211Z_20250116T114311Z/OUF_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHZ__20250116T114213Z__20250116T114313Z.mseed,HE,FIA0,0,0,0,0,2025-01-16 11:42:17.400000,0.735,,,2025-01-16 11:42:13.000000,2025-01-16 11:43:13.000000,eqcct_explosions_th0_1/20250116T114213Z_20250116T114313Z/FIA0_outputs/X_prediction_results.csv
OBF0/HE.OBF0..SHN__20250116T114216Z__20250116T114316Z.mseed,HE,OBF0,0,0,0,0,2025-01-16 11:42:21.380000,0.774,,,2025-01-16 11:42:16.000000,2025-01-16 11:43:16.000000,eqcct_explosions_th0_1/20250116T114216Z_20250116T114316Z/OBF0_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHZ__20250116T114217Z__20250116T114317Z.mseed,HE,OBF3,0,0,0,0,2025-01-16 11:42:22.480000,0.641,,,2025-01-16 11:42:17.000000,2025-01-16 11:43:17.000000,eqcct_explosions_th0_1/20250116T114217Z_20250116T114317Z/OBF3_outputs/X_prediction_results.csv
KY17/HE.KY17..CHN__20250116T114218Z__20250116T114318Z.mseed,HE,KY17,0,0,0,0,2025-01-16 11:42:23.720000,0.756,,,2025-01-16 11:42:18.000000,2025-01-16 11:43:18.000000,eqcct_explosions_th0_1/20250116T114218Z_20250116T114318Z/KY17_outputs/X_prediction_results.csv
TRE03/HE.TRE03..CHZ__20250116T114219Z__20250116T114319Z.mseed,HE,TRE03,0,0,0,0,2025-01-16 11:42:24.260000,0.764,,,2025-01-16 11:42:19.000000,2025-01-16 11:43:19.000000,eqcct_explosions_th0_1/20250116T114219Z_20250116T114319Z/TRE03_outputs/X_prediction_results.csv
VAF/HE.VAF..HHZ__20250116T114219Z__20250116T114319Z.mseed,HE,VAF,0,0,0,0,2025-01-16 11:42:24.780000,0.85,2025-01-16 11:42:55.950000,0.513,2025-01-16 11:42:19.000000,2025-01-16 11:43:19.000000,eqcct_explosions_th0_1/20250116T114219Z_20250116T114319Z/VAF_outputs/X_prediction_results.csv
KU1/HE.KU1..SHE__20250116T114223Z__20250116T114323Z.mseed,HE,KU1,0,0,0,0,2025-01-16 11:42:27.080000,0.639,,,2025-01-16 11:42:23.000000,2025-01-16 11:43:23.000000,eqcct_explosions_th0_1/20250116T114223Z_20250116T114323Z/KU1_outputs/X_prediction_results.csv
KU2/HE.KU2..SHZ__20250116T114224Z__20250116T114324Z.mseed,HE,KU2,0,0,0,0,2025-01-16 11:42:28.480000,0.854,,,2025-01-16 11:42:24.000000,2025-01-16 11:43:24.000000,eqcct_explosions_th0_1/20250116T114224Z_20250116T114324Z/KU2_outputs/X_prediction_results.csv
VJF/HE.VJF..HHE__20250116T114224Z__20250116T114324Z.mseed,HE,VJF,0,0,0,0,2025-01-16 11:42:28.660000,0.337,,,2025-01-16 11:42:24.000000,2025-01-16 11:43:24.000000,eqcct_explosions_th0_1/20250116T114224Z_20250116T114324Z/VJF_outputs/X_prediction_results.csv
PVF/HE.PVF..CHN__20250116T114228Z__20250116T114328Z.mseed,HE,PVF,0,0,0,0,2025-01-16 11:42:32.190000,0.516,,,2025-01-16 11:42:28.000000,2025-01-16 11:43:28.000000,eqcct_explosions_th0_1/20250116T114228Z_20250116T114328Z/PVF_outputs/X_prediction_results.csv
RANF/FN.RANF..BHN__20250116T114229Z__20250116T114329Z.mseed,FN,RANF,0,0,0,0,2025-01-16 11:42:34.000000,0.705,,,2025-01-16 11:42:29.000000,2025-01-16 11:43:29.000000,eqcct_explosions_th0_1/20250116T114229Z_20250116T114329Z/RANF_outputs/X_prediction_results.csv
KPF/HE.KPF..HHE__20250116T114229Z__20250116T114329Z.mseed,HE,KPF,0,0,0,0,2025-01-16 11:42:34.270000,0.536,,,2025-01-16 11:42:29.000000,2025-01-16 11:43:29.000000,eqcct_explosions_th0_1/20250116T114229Z_20250116T114329Z/KPF_outputs/X_prediction_results.csv
KU6/HE.KU6..HHZ__20250116T114232Z__20250116T114332Z.mseed,HE,KU6,0,0,0,0,2025-01-16 11:42:36.430000,0.693,,,2025-01-16 11:42:32.000000,2025-01-16 11:43:32.000000,eqcct_explosions_th0_1/20250116T114232Z_20250116T114332Z/KU6_outputs/X_prediction_results.csv
OLKF/FN.OLKF..HHN__20250116T114236Z__20250116T114336Z.mseed,FN,OLKF,0,0,0,0,2025-01-16 11:42:40.200000,0.297,,,2025-01-16 11:42:36.000000,2025-01-16 11:43:36.000000,eqcct_explosions_th0_1/20250116T114236Z_20250116T114336Z/OLKF_outputs/X_prediction_results.csv
RAF/HE.RAF..HHE__20250116T114238Z__20250116T114338Z.mseed,HE,RAF,0,0,0,0,2025-01-16 11:42:42.370000,0.532,,,2025-01-16 11:42:38.000000,2025-01-16 11:43:38.000000,eqcct_explosions_th0_1/20250116T114238Z_20250116T114338Z/RAF_outputs/X_prediction_results.csv
NUR/HE.NUR..HHN__20250116T114313Z__20250116T114413Z.mseed,HE,NUR,0,0,0,0,2025-01-16 11:43:17.380000,0.656,,,2025-01-16 11:43:13.000000,2025-01-16 11:44:13.000000,eqcct_explosions_th0_1/20250116T114313Z_20250116T114413Z/NUR_outputs/X_prediction_results.csv
TOF/HE.TOF..HHN__20250116T114315Z__20250116T114415Z.mseed,HE,TOF,0,0,0,0,2025-01-16 11:43:19.070000,0.68,,,2025-01-16 11:43:15.000000,2025-01-16 11:44:15.000000,eqcct_explosions_th0_1/20250116T114315Z_20250116T114415Z/TOF_outputs/X_prediction_results.csv
TRE03/HE.TRE03..CHZ__20250116T115008Z__20250116T115108Z.mseed,HE,TRE03,0,0,0,0,2025-01-16 11:50:13.380000,0.911,2025-01-16 11:50:15.470000,0.724,2025-01-16 11:50:08.000000,2025-01-16 11:51:08.000000,eqcct_explosions_th0_1/20250116T115008Z_20250116T115108Z/TRE03_outputs/X_prediction_results.csv
KEF/HE.KEF..HHN__20250116T115019Z__20250116T115119Z.mseed,HE,KEF,0,0,0,0,2025-01-16 11:50:24.480000,0.91,2025-01-16 11:50:33.650000,0.333,2025-01-16 11:50:19.000000,2025-01-16 11:51:19.000000,eqcct_explosions_th0_1/20250116T115019Z_20250116T115119Z/KEF_outputs/X_prediction_results.csv
KPF/HE.KPF..HHZ__20250116T115022Z__20250116T115122Z.mseed,HE,KPF,0,0,0,0,2025-01-16 11:50:27.880000,0.888,2025-01-16 11:50:40.570000,0.155,2025-01-16 11:50:22.000000,2025-01-16 11:51:22.000000,eqcct_explosions_th0_1/20250116T115022Z_20250116T115122Z/KPF_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHZ__20250116T115025Z__20250116T115125Z.mseed,HE,FIA0,0,0,0,0,2025-01-16 11:50:30.100000,0.867,2025-01-16 11:50:44.550000,0.579,2025-01-16 11:50:25.000000,2025-01-16 11:51:25.000000,eqcct_explosions_th0_1/20250116T115025Z_20250116T115125Z/FIA0_outputs/X_prediction_results.csv
RAF/HE.RAF..HHN__20250116T115028Z__20250116T115128Z.mseed,HE,RAF,0,0,0,0,2025-01-16 11:50:33.030000,0.859,2025-01-16 11:50:49.630000,0.459,2025-01-16 11:50:28.000000,2025-01-16 11:51:28.000000,eqcct_explosions_th0_1/20250116T115028Z_20250116T115128Z/RAF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHN__20250116T115028Z__20250116T115128Z.mseed,HE,KAF,0,0,0,0,2025-01-16 11:50:33.780000,0.79,2025-01-16 11:50:50.970000,0.425,2025-01-16 11:50:28.000000,2025-01-16 11:51:28.000000,eqcct_explosions_th0_1/20250116T115028Z_20250116T115128Z/KAF_outputs/X_prediction_results.csv
PVF/HE.PVF..CHN__20250116T115032Z__20250116T115132Z.mseed,HE,PVF,0,0,0,0,2025-01-16 11:50:36.340000,0.728,2025-01-16 11:50:55.090000,0.421,2025-01-16 11:50:32.000000,2025-01-16 11:51:32.000000,eqcct_explosions_th0_1/20250116T115032Z_20250116T115132Z/PVF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHE__20250116T115034Z__20250116T115134Z.mseed,HE,SUF,0,0,0,0,2025-01-16 11:50:39.280000,0.83,,,2025-01-16 11:50:34.000000,2025-01-16 11:51:34.000000,eqcct_explosions_th0_1/20250116T115034Z_20250116T115134Z/SUF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHZ__20250116T115035Z__20250116T115135Z.mseed,HE,VAF,0,0,0,0,2025-01-16 11:50:40.480000,0.812,2025-01-16 11:51:01.340000,0.315,2025-01-16 11:50:35.000000,2025-01-16 11:51:35.000000,eqcct_explosions_th0_1/20250116T115035Z_20250116T115135Z/VAF_outputs/X_prediction_results.csv
KY17/HE.KY17..CHN__20250116T115036Z__20250116T115136Z.mseed,HE,KY17,0,0,0,0,2025-01-16 11:50:40.740000,0.813,,,2025-01-16 11:50:36.000000,2025-01-16 11:51:36.000000,eqcct_explosions_th0_1/20250116T115036Z_20250116T115136Z/KY17_outputs/X_prediction_results.csv
TVF/HE.TVF..HHN__20250116T115038Z__20250116T115138Z.mseed,HE,TVF,0,0,0,0,2025-01-16 11:50:43.680000,0.732,,,2025-01-16 11:50:38.000000,2025-01-16 11:51:38.000000,eqcct_explosions_th0_1/20250116T115038Z_20250116T115138Z/TVF_outputs/X_prediction_results.csv
KORF/HE.KORF..CHE__20250116T115040Z__20250116T115140Z.mseed,HE,KORF,0,0,0,0,2025-01-16 11:50:44.680000,0.719,,,2025-01-16 11:50:40.000000,2025-01-16 11:51:40.000000,eqcct_explosions_th0_1/20250116T115040Z_20250116T115140Z/KORF_outputs/X_prediction_results.csv
NUR/HE.NUR..HHE__20250116T115042Z__20250116T115142Z.mseed,HE,NUR,0,0,0,0,2025-01-16 11:50:46.880000,0.592,,,2025-01-16 11:50:42.000000,2025-01-16 11:51:42.000000,eqcct_explosions_th0_1/20250116T115042Z_20250116T115142Z/NUR_outputs/X_prediction_results.csv
AAL/UP.AAL..HHE__20250116T115048Z__20250116T115148Z.mseed,UP,AAL,0,0,0,0,2025-01-16 11:50:52.280000,0.678,,,2025-01-16 11:50:48.000000,2025-01-16 11:51:48.000000,eqcct_explosions_th0_1/20250116T115048Z_20250116T115148Z/AAL_outputs/X_prediction_results.csv
RUF/HE.RUF..HHE__20250116T115049Z__20250116T115149Z.mseed,HE,RUF,0,0,0,0,2025-01-16 11:50:53.280000,0.733,2025-01-16 11:51:25.950000,0.137,2025-01-16 11:50:49.000000,2025-01-16 11:51:49.000000,eqcct_explosions_th0_1/20250116T115049Z_20250116T115149Z/RUF_outputs/X_prediction_results.csv
MEF/HE.MEF..HHE__20250116T115050Z__20250116T115150Z.mseed,HE,MEF,0,0,0,0,2025-01-16 11:50:54.560000,0.784,,,2025-01-16 11:50:50.000000,2025-01-16 11:51:50.000000,eqcct_explosions_th0_1/20250116T115050Z_20250116T115150Z/MEF_outputs/X_prediction_results.csv
VJF/HE.VJF..HHN__20250116T115109Z__20250116T115209Z.mseed,HE,VJF,0,0,0,0,2025-01-16 11:51:13.880000,0.543,,,2025-01-16 11:51:09.000000,2025-01-16 11:52:09.000000,eqcct_explosions_th0_1/20250116T115109Z_20250116T115209Z/VJF_outputs/X_prediction_results.csv
NIF/HE.NIF..HHN__20250116T115124Z__20250116T115224Z.mseed,HE,NIF,0,0,0,0,2025-01-16 11:51:28.260000,0.375,,,2025-01-16 11:51:24.000000,2025-01-16 11:52:24.000000,eqcct_explosions_th0_1/20250116T115124Z_20250116T115224Z/NIF_outputs/X_prediction_results.csv
KORF/HE.KORF..CHZ__20250116T120408Z__20250116T120508Z.mseed,HE,KORF,0,0,0,0,2025-01-16 12:04:13.912000,0.884,2025-01-16 12:04:20.302000,0.273,2025-01-16 12:04:08.000000,2025-01-16 12:05:08.000000,eqcct_explosions_th0_1/20250116T120408Z_20250116T120508Z/KORF_outputs/X_prediction_results.csv
TVF/HE.TVF..HHN__20250116T120414Z__20250116T120514Z.mseed,HE,TVF,0,0,0,0,2025-01-16 12:04:18.100000,0.863,,,2025-01-16 12:04:14.000000,2025-01-16 12:05:14.000000,eqcct_explosions_th0_1/20250116T120414Z_20250116T120514Z/TVF_outputs/X_prediction_results.csv
RAF/HE.RAF..HHZ__20250116T120414Z__20250116T120514Z.mseed,HE,RAF,0,0,0,0,2025-01-16 12:04:19.980000,0.889,2025-01-16 12:04:30.150000,0.517,2025-01-16 12:04:14.000000,2025-01-16 12:05:14.000000,eqcct_explosions_th0_1/20250116T120414Z_20250116T120514Z/RAF_outputs/X_prediction_results.csv
ECKF/HE.ECKF..CHN__20250116T120426Z__20250116T120526Z.mseed,HE,ECKF,0,0,0,0,2025-01-16 12:04:30.740000,0.713,2025-01-16 12:04:53.540000,0.162,2025-01-16 12:04:26.000000,2025-01-16 12:05:26.000000,eqcct_explosions_th0_1/20250116T120426Z_20250116T120526Z/ECKF_outputs/X_prediction_results.csv
KPF/HE.KPF..HHZ__20250116T120428Z__20250116T120528Z.mseed,HE,KPF,0,0,0,0,2025-01-16 12:04:33.750000,0.79,2025-01-16 12:04:35.790000,0.219,2025-01-16 12:04:28.000000,2025-01-16 12:05:28.000000,eqcct_explosions_th0_1/20250116T120428Z_20250116T120528Z/KPF_outputs/X_prediction_results.csv
AAL/UP.AAL..HHN__20250116T120443Z__20250116T120543Z.mseed,UP,AAL,0,0,0,0,2025-01-16 12:04:44.920000,0.32,,,2025-01-16 12:04:43.000000,2025-01-16 12:05:43.000000,eqcct_explosions_th0_1/20250116T120443Z_20250116T120543Z/AAL_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHE__20250116T120508Z__20250116T120608Z.mseed,HE,FIA0,0,0,0,0,2025-01-16 12:05:13.100000,0.203,2025-01-16 12:05:13.570000,0.131,2025-01-16 12:05:08.000000,2025-01-16 12:06:08.000000,eqcct_explosions_th0_1/20250116T120508Z_20250116T120608Z/FIA0_outputs/X_prediction_results.csv
TOF/HE.TOF..HHZ__20250116T120612Z__20250116T120712Z.mseed,HE,TOF,0,0,0,0,2025-01-16 12:06:17.180000,0.869,2025-01-16 12:06:34.790000,0.183,2025-01-16 12:06:12.000000,2025-01-16 12:07:12.000000,eqcct_explosions_th0_1/20250116T120612Z_20250116T120712Z/TOF_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHE__20250116T120620Z__20250116T120720Z.mseed,HE,OBF3,0,0,0,0,2025-01-16 12:06:25.840000,0.824,2025-01-16 12:06:47.770000,0.285,2025-01-16 12:06:20.000000,2025-01-16 12:07:20.000000,eqcct_explosions_th0_1/20250116T120620Z_20250116T120720Z/OBF3_outputs/X_prediction_results.csv
OBF0/HE.OBF0..SHZ__20250116T120622Z__20250116T120722Z.mseed,HE,OBF0,0,0,0,0,2025-01-16 12:06:27.860000,0.843,2025-01-16 12:06:50.890000,0.37,2025-01-16 12:06:22.000000,2025-01-16 12:07:22.000000,eqcct_explosions_th0_1/20250116T120622Z_20250116T120722Z/OBF0_outputs/X_prediction_results.csv
KLF/FN.KLF..HHE__20250116T120623Z__20250116T120723Z.mseed,FN,KLF,0,0,0,0,2025-01-16 12:06:28.500000,0.642,2025-01-16 12:06:49.980000,0.369,2025-01-16 12:06:23.000000,2025-01-16 12:07:23.000000,eqcct_explosions_th0_1/20250116T120623Z_20250116T120723Z/KLF_outputs/X_prediction_results.csv
OUF/HE.OUF..HHZ__20250116T120626Z__20250116T120726Z.mseed,HE,OUF,0,0,0,0,2025-01-16 12:06:31.730000,0.875,,,2025-01-16 12:06:26.000000,2025-01-16 12:07:26.000000,eqcct_explosions_th0_1/20250116T120626Z_20250116T120726Z/OUF_outputs/X_prediction_results.csv
RANF/FN.RANF..BHZ__20250116T120628Z__20250116T120728Z.mseed,FN,RANF,0,0,0,0,2025-01-16 12:06:33.000000,0.612,2025-01-16 12:07:00.630000,0.496,2025-01-16 12:06:28.000000,2025-01-16 12:07:28.000000,eqcct_explosions_th0_1/20250116T120628Z_20250116T120728Z/RANF_outputs/X_prediction_results.csv
HEF/HE.HEF..HHN__20250116T120636Z__20250116T120736Z.mseed,HE,HEF,0,0,0,0,2025-01-16 12:06:41.730000,0.206,,,2025-01-16 12:06:36.000000,2025-01-16 12:07:36.000000,eqcct_explosions_th0_1/20250116T120636Z_20250116T120736Z/HEF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHE__20250116T120639Z__20250116T120739Z.mseed,HE,VAF,0,0,0,0,2025-01-16 12:06:43.630000,0.597,,,2025-01-16 12:06:39.000000,2025-01-16 12:07:39.000000,eqcct_explosions_th0_1/20250116T120639Z_20250116T120739Z/VAF_outputs/X_prediction_results.csv
VRF/HE.VRF..HHZ__20250116T120731Z__20250116T120831Z.mseed,HE,VRF,0,0,0,0,2025-01-16 12:07:35.750000,0.584,2025-01-16 12:07:37.940000,0.51,2025-01-16 12:07:31.000000,2025-01-16 12:08:31.000000,eqcct_explosions_th0_1/20250116T120731Z_20250116T120831Z/VRF_outputs/X_prediction_results.csv
KEV/HE.KEV..HHZ__20250116T161920Z__20250116T162020Z.mseed,HE,KEV,0,0,0,0,2025-01-16 16:19:25.700000,0.645,2025-01-16 16:19:43.450000,0.135,2025-01-16 16:19:20.000000,2025-01-16 16:20:20.000000,eqcct_explosions_th0_1/20250116T161920Z_20250116T162020Z/KEV_outputs/X_prediction_results.csv
VRF/HE.VRF..HHE__20250116T161948Z__20250116T162048Z.mseed,HE,VRF,0,0,0,0,2025-01-16 16:19:52.300000,0.397,2025-01-16 16:19:55.730000,0.673,2025-01-16 16:19:48.000000,2025-01-16 16:20:48.000000,eqcct_explosions_th0_1/20250116T161948Z_20250116T162048Z/VRF_outputs/X_prediction_results.csv
RUF/HE.RUF..HHZ__20250116T163443Z__20250116T163543Z.mseed,HE,RUF,0,0,0,0,2025-01-16 16:34:48.880000,0.927,2025-01-16 16:34:55.550000,0.672,2025-01-16 16:34:43.000000,2025-01-16 16:35:43.000000,eqcct_explosions_th0_1/20250116T163443Z_20250116T163543Z/RUF_outputs/X_prediction_results.csv
VJF/HE.VJF..HHZ__20250116T163456Z__20250116T163556Z.mseed,HE,VJF,0,0,0,0,2025-01-16 16:35:01.880000,0.887,2025-01-16 16:35:04.690000,0.298,2025-01-16 16:34:56.000000,2025-01-16 16:35:56.000000,eqcct_explosions_th0_1/20250116T163456Z_20250116T163556Z/VJF_outputs/X_prediction_results.csv
KY17/HE.KY17..CHN__20250116T163458Z__20250116T163558Z.mseed,HE,KY17,0,0,0,0,2025-01-16 16:35:03.780000,0.781,2025-01-16 16:35:05.530000,0.536,2025-01-16 16:34:58.000000,2025-01-16 16:35:58.000000,eqcct_explosions_th0_1/20250116T163458Z_20250116T163558Z/KY17_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHE__20250116T163507Z__20250116T163607Z.mseed,HE,FIA0,0,0,0,0,2025-01-16 16:35:11.100000,0.661,,,2025-01-16 16:35:07.000000,2025-01-16 16:36:07.000000,eqcct_explosions_th0_1/20250116T163507Z_20250116T163607Z/FIA0_outputs/X_prediction_results.csv
JOF/HE.JOF..HHZ__20250116T163508Z__20250116T163608Z.mseed,HE,JOF,0,0,0,0,2025-01-16 16:35:13.720000,0.882,,,2025-01-16 16:35:08.000000,2025-01-16 16:36:08.000000,eqcct_explosions_th0_1/20250116T163508Z_20250116T163608Z/JOF_outputs/X_prediction_results.csv
PVF/HE.PVF..CHZ__20250116T163509Z__20250116T163609Z.mseed,HE,PVF,0,0,0,0,2025-01-16 16:35:14.680000,0.821,2025-01-16 16:35:15.510000,0.148,2025-01-16 16:35:09.000000,2025-01-16 16:36:09.000000,eqcct_explosions_th0_1/20250116T163509Z_20250116T163609Z/PVF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHE__20250116T163510Z__20250116T163610Z.mseed,HE,KAF,0,0,0,0,2025-01-16 16:35:15.100000,0.57,2025-01-16 16:35:39.290000,0.175,2025-01-16 16:35:10.000000,2025-01-16 16:36:10.000000,eqcct_explosions_th0_1/20250116T163510Z_20250116T163610Z/KAF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHE__20250116T163517Z__20250116T163617Z.mseed,HE,SUF,0,0,0,0,2025-01-16 16:35:21.850000,0.687,2025-01-16 16:35:53.350000,0.342,2025-01-16 16:35:17.000000,2025-01-16 16:36:17.000000,eqcct_explosions_th0_1/20250116T163517Z_20250116T163617Z/SUF_outputs/X_prediction_results.csv
NIF/HE.NIF..HHE__20250116T163518Z__20250116T163618Z.mseed,HE,NIF,0,0,0,0,2025-01-16 16:35:22.690000,0.648,,,2025-01-16 16:35:18.000000,2025-01-16 16:36:18.000000,eqcct_explosions_th0_1/20250116T163518Z_20250116T163618Z/NIF_outputs/X_prediction_results.csv
NUR/HE.NUR..HHZ__20250116T163518Z__20250116T163618Z.mseed,HE,NUR,0,0,0,0,2025-01-16 16:35:23.080000,0.759,2025-01-16 16:35:25.550000,0.578,2025-01-16 16:35:18.000000,2025-01-16 16:36:18.000000,eqcct_explosions_th0_1/20250116T163518Z_20250116T163618Z/NUR_outputs/X_prediction_results.csv
VUOS/HE.VUOS..HHN__20250116T163518Z__20250116T163618Z.mseed,HE,VUOS,0,0,0,0,2025-01-16 16:35:22.680000,0.741,2025-01-16 16:35:23.630000,0.384,2025-01-16 16:35:18.000000,2025-01-16 16:36:18.000000,eqcct_explosions_th0_1/20250116T163518Z_20250116T163618Z/VUOS_outputs/X_prediction_results.csv
